-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1998 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,RH2M,WS10M
2006,2,5,3.05,-14.69,0.01,84.81,4.22
2006,2,6,2.88,-11.79,0.06,73.38,3.37
2006,2,7,2.71,-10.09,0.28,74.69,2.98
2006,2,8,3.15,-13.3,0.0,73.69,2.61
2006,2,9,1.19,-8.68,1.19,86.06,5.9
2006,2,10,1.82,-9.03,0.25,94.38,5.84
2006,2,11,2.17,-10.44,0.05,88.5,5.17
2006,2,12,3.22,-12.1,0.05,88.5,5.42
2006,2,13,3.21,-9.5,0.06,87.0,6.13
2006,2,14,3.12,-7.42,0.2,88.44,7.93
2006,2,15,3.54,-18.09,0.0,80.69,3.94
2006,2,16,3.34,-16.06,0.03,82.44,5.34
2006,2,17,3.68,-26.71,0.01,77.44,8.58
2006,2,18,3.72,-20.45,0.0,78.56,6.91
2006,2,19,2.97,-14.26,0.0,81.81,6.59
2006,2,20,2.94,-11.13,0.07,90.31,6.9
2006,2,21,2.88,-10.92,1.06,90.38,5.2
2006,2,22,2.16,-9.03,0.52,92.69,5.64
2006,2,23,3.79,-12.67,0.02,87.31,4.3
2006,2,24,2.56,-11.07,3.34,91.94,7.12
2006,2,25,4.13,-15.88,0.01,80.44,3.71
2006,2,26,3.84,-11.85,0.44,79.69,4.6
2006,2,27,3.17,-9.45,0.31,81.38,5.05
2006,2,28,3.67,-5.77,0.0,82.81,5.94
2006,3,1,1.66,-3.6,1.92,86.88,6.55
2006,3,2,3.49,-6.05,0.43,89.44,5.7
2006,3,3,3.37,-8.35,0.18,91.44,3.36
2006,3,4,2.99,-5.05,0.09,88.12,6.26
2006,3,5,1.11,-2.63,2.86,92.75,5.57
2006,3,6,1.43,-4.45,0.26,91.12,2.92
2006,3,7,2.0,-1.55,6.27,91.5,8.26
2006,3,8,4.43,-0.12,0.96,88.06,3.98
2006,3,9,2.68,-0.3,0.29,82.56,1.94
2006,3,10,4.36,1.79,0.05,78.5,5.41
2006,3,11,1.75,0.65,1.53,83.88,7.18
2006,3,12,3.0,-0.92,0.12,73.44,5.6
2006,3,13,4.65,-6.35,0.09,72.62,10.63
2006,3,14,5.26,-8.5,0.0,78.38,6.73
2006,3,15,4.89,-6.77,0.03,76.44,3.31
2006,3,16,5.17,-4.33,0.0,69.19,5.67
2006,3,17,5.31,-4.24,0.0,66.75,2.61
2006,3,18,5.41,-3.74,0.0,64.25,4.3
2006,3,19,5.47,-2.98,0.0,63.38,5.75
2006,3,20,4.54,-3.32,0.0,64.75,6.18
2006,3,21,5.57,-3.35,0.0,69.56,4.97
2006,3,22,5.66,-1.43,0.0,74.75,5.2
2006,3,23,3.0,-0.92,0.42,79.44,5.92
2006,3,24,3.22,-1.09,0.17,79.94,3.96
2006,3,25,2.22,0.05,0.02,74.44,1.73
2006,3,26,5.35,0.83,0.0,70.12,6.19
2006,3,27,3.13,2.44,0.03,83.12,5.02
2006,3,28,3.17,3.65,0.06,82.25,4.3
2006,3,29,4.69,6.91,0.06,74.5,8.16
2006,3,30,1.76,8.38,9.87,92.69,6.87
2006,3,31,1.45,3.73,17.47,90.88,8.87
2006,4,1,3.22,2.97,0.07,75.88,5.07
2006,4,2,1.26,2.92,2.93,91.38,5.21
2006,4,3,6.35,0.08,0.0,68.31,7.4
2006,4,4,6.34,2.65,0.0,53.62,2.62
2006,4,5,4.03,5.97,0.01,63.31,5.41
2006,4,6,3.86,8.87,0.12,64.62,7.16
2006,4,7,6.76,0.86,0.0,58.94,7.44
2006,4,8,6.35,3.14,0.0,55.5,2.66
2006,4,9,5.42,7.57,0.01,56.12,5.98
2006,4,10,5.14,11.61,0.02,71.94,4.88
2006,4,11,4.7,14.01,0.05,77.75,5.17
2006,4,12,5.88,11.47,0.0,70.88,5.38
2006,4,13,5.4,12.22,1.25,76.06,4.38
2006,4,14,6.27,12.53,0.0,61.88,5.12
2006,4,15,4.45,15.32,0.08,51.44,6.95
2006,4,16,5.22,12.76,0.01,59.62,6.19
2006,4,17,6.39,11.56,0.0,54.12,7.23
2006,4,18,6.17,12.14,0.26,54.81,9.41
2006,4,19,4.99,10.71,1.92,60.5,7.27
2006,4,20,3.16,7.63,2.99,79.94,3.62
2006,4,21,3.69,8.49,2.76,76.25,3.26
2006,4,22,6.41,10.56,0.07,73.12,3.59
2006,4,23,6.94,13.3,0.0,65.69,3.19
2006,4,24,5.73,4.85,0.57,65.81,8.12
2006,4,25,7.22,6.66,0.0,52.19,3.75
2006,4,26,7.58,10.24,0.0,46.25,5.4
2006,4,27,7.19,11.53,0.0,51.56,4.23
2006,4,28,1.73,9.31,10.44,82.69,7.4
2006,4,29,1.76,7.57,10.64,90.31,8.36
2006,4,30,1.25,8.15,5.92,91.25,7.98
2006,5,1,1.83,11.57,6.46,87.5,4.64
2006,5,2,6.61,13.22,3.54,72.81,3.3
2006,5,3,3.1,9.12,0.5,69.62,8.26
2006,5,4,3.14,5.73,0.13,72.0,7.03
2006,5,5,6.65,6.04,0.0,62.12,4.18
2006,5,6,7.77,12.55,0.0,55.62,5.52
2006,5,7,6.94,14.82,0.01,63.62,6.6
2006,5,8,5.23,15.36,3.37,74.62,3.93
2006,5,9,4.03,13.4,8.89,85.75,2.39
2006,5,10,1.81,9.25,23.57,89.0,6.43
2006,5,11,6.88,7.44,0.01,64.31,7.39
2006,5,12,2.57,5.11,6.56,80.25,8.37
2006,5,13,2.73,7.51,2.12,85.75,5.71
2006,5,14,3.07,11.35,0.61,82.5,5.48
2006,5,15,3.95,13.17,0.55,78.38,5.35
2006,5,16,7.36,13.36,0.02,70.31,4.87
2006,5,17,6.96,13.23,0.03,56.56,6.77
2006,5,18,5.36,10.98,0.23,62.06,3.34
2006,5,19,6.14,13.83,0.09,63.81,2.88
2006,5,20,7.23,10.01,0.23,62.06,5.73
2006,5,21,6.2,7.29,0.0,57.62,2.81
2006,5,22,7.95,11.65,0.0,50.56,3.77
2006,5,23,6.19,18.53,3.45,72.56,6.53
2006,5,24,3.89,19.49,3.68,82.06,4.62
2006,5,25,4.33,18.9,1.12,84.38,5.56
2006,5,26,6.26,19.32,0.03,71.12,4.01
2006,5,27,7.0,21.94,0.18,75.12,7.02
2006,5,28,7.77,24.9,0.2,73.31,7.23
2006,5,29,5.79,22.6,0.89,69.25,5.99
2006,5,30,7.09,19.09,0.0,52.19,3.63
2006,5,31,3.91,18.09,0.91,60.88,2.73
2006,6,1,7.81,18.82,1.27,60.81,2.74
2006,6,2,8.24,19.26,0.0,58.25,2.87
2006,6,3,8.42,20.5,0.0,50.44,4.48
2006,6,4,5.54,21.23,1.81,59.69,6.12
2006,6,5,4.28,20.65,8.1,78.94,4.77
2006,6,6,7.32,19.94,0.3,69.56,5.63
2006,6,7,8.41,19.84,0.0,56.88,4.47
2006,6,8,7.21,16.71,0.57,57.5,3.83
2006,6,9,2.02,12.91,7.71,76.31,6.25
2006,6,10,8.01,12.92,0.1,50.5,5.2
2006,6,11,7.1,14.5,0.67,47.19,3.04
2006,6,12,6.48,17.4,0.37,56.88,2.11
2006,6,13,7.55,19.04,0.54,61.88,4.22
2006,6,14,7.74,20.08,0.0,61.31,5.83
2006,6,15,4.83,21.84,1.65,69.88,6.68
2006,6,16,3.61,22.38,2.94,76.94,5.07
2006,6,17,3.52,19.79,4.4,82.06,3.98
2006,6,18,5.44,18.96,0.74,58.38,8.55
2006,6,19,8.68,18.74,0.13,54.69,4.66
2006,6,20,4.9,18.8,0.28,54.56,3.51
2006,6,21,6.04,19.96,0.08,62.25,7.37
2006,6,22,7.54,18.52,0.0,55.56,2.75
2006,6,23,6.63,20.1,3.87,58.0,2.61
2006,6,24,5.44,18.72,2.34,67.94,1.98
2006,6,25,7.97,20.49,0.06,53.81,4.1
2006,6,26,4.98,18.51,3.61,62.19,3.75
2006,6,27,7.32,17.97,0.07,59.31,4.2
2006,6,28,7.39,20.82,0.0,43.56,1.31
2006,6,29,7.78,22.07,0.04,45.19,3.35
2006,6,30,6.1,24.16,2.89,54.94,4.84
2006,7,1,7.69,23.51,0.36,60.12,6.09
2006,7,2,8.12,23.34,0.41,46.25,5.16
2006,7,3,7.33,21.33,2.81,53.38,5.87
2006,7,4,7.21,19.02,0.0,47.38,4.27
2006,7,5,7.69,21.37,0.0,43.5,3.08
2006,7,6,7.94,23.01,0.0,38.25,4.38
2006,7,7,7.16,25.16,0.39,42.88,8.71
2006,7,8,8.46,25.0,1.74,47.69,6.06
2006,7,9,5.88,20.8,0.01,54.69,4.28
2006,7,10,6.21,19.63,0.0,57.75,4.35
2006,7,11,8.02,24.58,0.16,49.25,2.91
2006,7,12,8.0,27.88,0.01,49.12,4.4
2006,7,13,5.81,25.55,7.35,66.44,6.28
2006,7,14,8.25,26.25,1.06,56.31,4.8
2006,7,15,7.55,29.94,0.06,37.88,4.38
2006,7,16,6.81,30.21,0.11,38.0,4.76
2006,7,17,8.41,24.07,0.0,40.94,6.45
2006,7,18,6.22,24.62,0.92,35.62,3.7
2006,7,19,4.35,24.58,0.78,42.88,4.98
2006,7,20,7.66,22.48,0.26,44.31,4.1
2006,7,21,7.07,23.21,0.35,44.69,2.64
2006,7,22,6.91,23.4,0.08,46.06,2.68
2006,7,23,7.45,26.72,0.17,41.38,4.3
2006,7,24,7.02,26.74,0.18,38.88,3.26
2006,7,25,4.32,25.4,7.78,49.38,2.51
2006,7,26,6.2,24.17,0.04,55.56,3.2
2006,7,27,6.72,26.71,0.49,46.75,2.71
2006,7,28,7.08,28.66,1.47,46.88,4.08
2006,7,29,5.32,25.76,18.64,67.0,4.03
2006,7,30,6.8,31.01,0.28,51.12,6.57
2006,7,31,4.58,29.51,1.29,49.94,6.93
2006,8,1,3.64,22.81,0.37,41.5,4.47
2006,8,2,5.93,23.14,0.03,46.19,3.78
2006,8,3,7.62,23.3,0.0,39.56,4.83
2006,8,4,4.13,25.11,0.37,41.44,6.23
2006,8,5,5.68,25.29,0.48,50.62,6.9
2006,8,6,7.77,21.65,0.0,39.44,6.35
2006,8,7,7.55,21.65,0.0,44.44,1.8
2006,8,8,7.25,24.3,0.21,39.56,5.05
2006,8,9,4.76,24.48,5.63,61.94,2.31
2006,8,10,2.91,22.3,0.84,65.31,4.75
2006,8,11,5.34,21.76,0.19,58.94,6.3
2006,8,12,3.79,23.37,3.55,70.12,7.88
2006,8,13,2.72,19.89,8.9,74.25,5.32
2006,8,14,6.77,18.57,0.0,52.75,6.55
2006,8,15,7.03,21.8,0.04,46.81,2.52
2006,8,16,4.66,24.56,0.4,46.62,7.19
2006,8,17,1.82,23.33,1.31,68.62,4.52
2006,8,18,1.8,21.09,6.18,60.69,4.46
2006,8,19,6.99,18.91,0.01,56.31,3.17
2006,8,20,6.21,21.16,0.35,51.12,4.26
2006,8,21,6.54,20.3,0.12,54.62,4.59
2006,8,22,6.78,20.76,0.66,43.31,2.09
2006,8,23,5.19,19.65,6.87,65.5,5.79
2006,8,24,2.63,17.93,4.42,75.81,7.97
2006,8,25,4.62,19.03,6.42,71.31,3.9
2006,8,26,6.13,20.46,0.0,51.25,3.52
2006,8,27,5.94,21.92,0.0,49.31,3.5
2006,8,28,5.85,21.08,0.0,51.0,5.05
2006,8,29,6.59,17.86,0.0,53.0,3.69
2006,8,30,5.48,19.12,0.03,62.5,5.39
2006,8,31,4.59,20.91,0.09,55.5,7.8
2006,9,1,1.52,16.29,12.68,74.0,3.91
2006,9,2,2.98,16.71,8.05,77.62,3.77
2006,9,3,4.97,17.3,0.2,64.94,2.74
2006,9,4,6.01,19.3,0.0,50.25,2.8
2006,9,5,5.64,20.03,0.07,46.75,3.45
2006,9,6,5.2,20.34,0.05,53.31,2.98
2006,9,7,5.3,20.98,0.08,58.0,4.47
2006,9,8,4.96,13.09,0.01,59.5,4.51
2006,9,9,5.81,11.41,0.0,58.06,4.57
2006,9,10,5.86,13.05,0.01,58.12,4.88
2006,9,11,4.39,14.67,0.0,55.94,3.35
2006,9,12,5.63,15.05,0.0,64.25,2.17
2006,9,13,5.48,18.8,0.0,58.81,3.55
2006,9,14,4.74,21.17,0.0,52.31,8.1
2006,9,15,4.09,20.55,6.28,58.0,8.66
2006,9,16,1.43,19.52,30.19,82.81,8.06
2006,9,17,2.02,11.75,3.33,71.75,6.58
2006,9,18,1.33,7.01,6.87,84.81,5.23
2006,9,19,3.19,6.34,0.2,66.44,6.17
2006,9,20,4.67,8.02,0.0,60.31,3.16
2006,9,21,4.46,10.96,4.04,62.94,5.77
2006,9,22,0.87,11.23,9.87,92.12,8.16
2006,9,23,2.59,11.58,1.16,76.56,6.73
2006,9,24,3.91,10.12,0.01,67.69,5.24
2006,9,25,4.7,10.98,0.02,64.0,6.22
2006,9,26,2.24,11.75,0.95,69.62,6.77
2006,9,27,3.04,7.78,1.25,76.62,5.49
2006,9,28,2.58,5.14,0.87,72.62,3.98
2006,9,29,2.97,8.97,1.58,79.56,5.06
2006,9,30,3.97,10.56,0.01,70.94,4.57
2006,10,1,4.5,14.69,0.0,64.19,5.46
2006,10,2,3.41,14.98,0.0,61.81,4.0
2006,10,3,0.89,10.01,9.99,78.5,6.29
2006,10,4,4.57,9.18,0.0,62.19,3.25
2006,10,5,4.5,9.65,0.0,51.25,3.62
2006,10,6,2.96,14.25,0.0,52.62,9.05
2006,10,7,3.45,19.05,0.0,53.88,9.11
2006,10,8,3.34,10.68,0.01,59.94,7.76
2006,10,9,3.45,5.88,0.0,62.69,3.36
2006,10,10,2.57,5.33,5.26,69.69,5.8
2006,10,11,2.54,-2.47,0.59,68.94,8.62
2006,10,12,1.96,-1.47,1.19,72.94,10.95
2006,10,13,1.78,0.46,0.54,63.44,12.06
2006,10,14,4.01,-0.24,0.01,56.44,6.38
2006,10,15,3.46,4.85,0.25,51.44,4.31
2006,10,16,0.64,8.73,6.28,95.69,6.29
2006,10,17,0.66,5.66,3.99,90.62,6.95
2006,10,18,0.85,-0.38,0.15,75.88,6.47
2006,10,19,2.92,0.28,0.06,69.62,3.28
2006,10,20,0.73,1.01,0.51,78.19,3.22
2006,10,21,1.83,-2.35,0.01,71.06,4.48
2006,10,22,1.55,-2.46,0.14,76.06,5.01
2006,10,23,1.51,-1.08,0.09,79.88,4.07
2006,10,24,3.0,0.22,0.05,70.06,3.58
2006,10,25,2.94,2.34,0.0,63.56,5.29
2006,10,26,1.91,2.76,0.01,70.19,2.78
2006,10,27,2.23,4.27,0.0,67.25,7.28
2006,10,28,2.69,1.52,0.0,62.25,5.89
2006,10,29,2.73,2.87,0.0,64.62,3.49
2006,10,30,2.3,2.03,0.43,78.88,7.65
2006,10,31,1.14,-3.84,0.04,63.44,8.74
2006,11,1,1.01,-4.07,0.16,63.25,7.35
2006,11,2,1.32,-4.4,0.03,63.88,5.8
2006,11,3,1.79,-4.95,0.0,66.94,2.43
2006,11,4,1.07,-0.5,0.01,67.69,4.05
2006,11,5,2.21,3.87,0.01,76.25,4.39
2006,11,6,2.41,2.43,0.02,93.81,3.09
2006,11,7,0.72,3.91,1.78,95.38,3.77
2006,11,8,1.37,9.53,1.36,84.25,5.41
2006,11,9,1.93,-1.72,0.0,68.06,6.13
2006,11,10,1.77,-3.93,0.0,61.62,4.95
2006,11,11,1.98,-3.38,0.0,56.5,5.85
2006,11,12,1.06,-0.69,0.52,72.5,4.95
2006,11,13,1.9,0.26,0.03,78.44,4.66
2006,11,14,2.14,1.94,0.09,74.0,6.51
2006,11,15,1.44,-2.17,0.05,77.75,3.96
2006,11,16,1.18,-2.69,0.02,77.0,2.27
2006,11,17,0.5,-1.26,0.04,82.56,4.73
2006,11,18,2.35,-2.93,0.0,76.88,2.77
2006,11,19,2.25,-1.94,0.01,76.56,2.91
2006,11,20,1.01,-0.46,0.01,73.25,6.89
2006,11,21,2.08,2.75,0.0,66.44,2.96
2006,11,22,2.08,2.66,0.0,82.06,5.71
2006,11,23,1.1,-0.19,0.0,71.25,5.8
2006,11,24,2.16,2.05,0.02,75.06,5.12
2006,11,25,1.9,-2.88,0.0,59.75,4.66
2006,11,26,1.32,-3.5,0.03,53.31,4.24
2006,11,27,0.64,-4.1,0.9,84.0,6.38
2006,11,28,0.34,-0.22,12.77,94.06,7.78
2006,11,29,1.59,-12.85,0.02,61.31,8.82
2006,11,30,2.03,-13.16,0.01,77.69,3.81
2006,12,1,1.03,-9.7,0.7,84.81,4.24
2006,12,2,1.13,-10.97,0.3,75.88,8.27
2006,12,3,1.65,-13.11,0.96,77.31,5.77
2006,12,4,1.6,-14.89,0.4,80.56,7.14
2006,12,5,0.89,-10.79,0.51,86.69,6.38
2006,12,6,1.64,-13.9,0.04,75.56,8.28
2006,12,7,1.55,-17.65,0.0,77.38,5.52
2006,12,8,1.41,-6.7,0.0,80.5,5.77
2006,12,9,1.7,-0.88,0.01,90.5,4.6
2006,12,10,1.59,-1.74,0.06,92.56,4.24
2006,12,11,0.72,-0.31,0.58,94.75,5.02
2006,12,12,0.44,-0.64,0.65,92.88,3.19
2006,12,13,1.66,-1.59,0.03,88.62,6.2
2006,12,14,0.55,-0.79,1.01,90.19,7.63
2006,12,15,0.61,-5.29,0.17,86.12,5.27
2006,12,16,1.03,-1.43,0.11,78.81,6.18
2006,12,17,0.7,-5.74,0.04,78.06,6.75
2006,12,18,1.69,-8.99,0.0,86.0,4.5
2006,12,19,1.69,-3.91,0.0,77.31,7.02
2006,12,20,1.58,-4.01,0.0,81.5,4.52
2006,12,21,1.18,-5.49,1.19,86.69,3.83
2006,12,22,0.82,-3.71,0.54,94.75,2.93
2006,12,23,1.46,-4.33,0.0,85.06,5.28
2006,12,24,1.49,-3.28,0.0,87.31,5.68
2006,12,25,1.64,-7.74,0.0,83.56,4.48
2006,12,26,1.66,-5.02,0.0,87.62,5.13
2006,12,27,1.21,-2.15,0.0,85.5,3.62
2006,12,28,1.24,-2.33,0.11,93.19,5.82
2006,12,29,0.6,-2.25,3.24,94.56,3.12
2006,12,30,0.42,-1.42,9.68,94.31,5.7
2006,12,31,0.61,-5.37,5.73,93.31,7.81
2007,1,1,1.8,-9.68,0.0,93.06,5.11
2007,1,2,1.58,-7.47,0.03,94.0,6.48
2007,1,3,1.23,-1.38,0.02,91.75,6.23
2007,1,4,1.45,-0.35,1.2,94.56,2.77
2007,1,5,0.73,-3.89,0.04,95.0,5.09
2007,1,6,1.07,-6.74,0.01,93.12,5.3
2007,1,7,0.62,-6.32,0.16,90.44,7.12
2007,1,8,1.82,-7.38,0.09,89.38,3.12
2007,1,9,1.92,-12.7,0.01,78.06,7.06
2007,1,10,0.85,-7.09,0.02,87.25,7.52
2007,1,11,1.33,-11.49,0.61,87.38,7.98
2007,1,12,1.75,-23.15,0.08,80.5,6.35
2007,1,13,1.88,-20.05,0.0,80.94,3.67
2007,1,14,1.87,-18.88,0.0,81.06,5.13
2007,1,15,2.07,-20.77,0.01,78.56,5.01
2007,1,16,2.11,-18.67,0.0,82.81,5.34
2007,1,17,1.43,-10.56,0.01,92.94,7.63
2007,1,18,1.07,-10.66,0.31,93.5,6.14
2007,1,19,2.03,-17.0,0.01,84.75,4.06
2007,1,20,1.15,-10.04,0.0,87.12,7.79
2007,1,21,0.92,-8.82,0.25,97.75,3.2
2007,1,22,1.59,-8.6,0.03,95.69,6.12
2007,1,23,2.23,-10.26,0.07,85.88,4.45
2007,1,24,1.14,-10.6,0.08,90.25,4.07
2007,1,25,1.16,-10.57,0.03,90.88,4.3
2007,1,26,1.73,-4.14,0.35,93.75,8.16
2007,1,27,1.97,-17.3,0.18,80.69,10.73
2007,1,28,1.94,-19.96,0.81,83.38,5.3
2007,1,29,1.69,-14.26,0.54,88.38,8.37
2007,1,30,2.44,-17.37,0.03,87.19,6.92
2007,1,31,1.73,-15.45,0.09,87.62,5.16
2007,2,1,2.42,-18.64,0.39,86.38,6.55
2007,2,2,2.39,-20.11,0.19,82.0,6.23
2007,2,3,2.68,-26.9,0.04,79.56,7.12
2007,2,4,2.8,-28.42,0.0,80.69,5.92
2007,2,5,3.01,-25.65,0.0,79.81,2.33
2007,2,6,2.34,-20.99,0.49,82.94,3.93
2007,2,7,3.07,-22.57,0.01,88.0,6.75
2007,2,8,3.06,-21.74,0.0,87.12,6.42
2007,2,9,3.06,-22.39,0.0,88.94,6.23
2007,2,10,2.68,-18.82,0.01,88.0,5.83
2007,2,11,2.72,-14.08,0.0,81.62,4.64
2007,2,12,3.12,-18.27,0.0,77.19,4.65
2007,2,13,3.31,-20.14,0.0,80.88,4.49
2007,2,14,3.36,-21.25,0.01,87.75,4.89
2007,2,15,3.38,-18.16,0.03,86.69,6.38
2007,2,16,2.08,-11.13,0.04,85.56,6.16
2007,2,17,3.26,-12.55,0.02,83.5,7.3
2007,2,18,1.52,-11.85,0.05,82.0,6.97
2007,2,19,2.59,-4.75,0.04,92.06,5.45
2007,2,20,2.72,-2.76,0.03,86.0,5.48
2007,2,21,1.85,-2.49,0.36,85.62,9.12
2007,2,22,3.75,-8.11,0.0,71.94,5.21
2007,2,23,0.97,-5.55,1.52,78.06,10.45
2007,2,24,0.54,-5.35,13.15,89.31,10.44
2007,2,25,1.08,-5.39,4.67,92.94,5.26
2007,2,26,1.78,-4.94,0.84,92.5,3.7
2007,2,27,1.95,-6.34,0.27,92.31,2.21
2007,2,28,1.85,-4.77,1.73,92.44,6.89
2007,3,1,2.12,-3.74,7.2,93.31,8.99
2007,3,2,2.68,-8.88,2.82,92.62,8.81
2007,3,3,4.51,-13.63,0.02,95.5,6.88
2007,3,4,3.03,-9.66,0.09,94.88,8.73
2007,3,5,4.51,-19.18,0.01,87.62,4.13
2007,3,6,1.69,-13.93,2.11,92.5,3.64
2007,3,7,3.46,-10.77,0.05,95.94,2.78
2007,3,8,2.0,-4.9,0.24,98.25,6.28
2007,3,9,2.23,-0.38,0.09,96.31,5.69
2007,3,10,4.81,-1.49,0.25,89.0,4.34
2007,3,11,2.08,1.56,0.02,84.5,6.62
2007,3,12,3.2,5.3,0.03,87.56,5.57
2007,3,13,4.37,6.92,0.0,70.56,6.75
2007,3,14,4.77,-0.2,0.0,56.56,5.58
2007,3,15,1.38,-4.24,1.86,64.06,6.2
2007,3,16,3.41,-4.4,0.07,60.62,2.34
2007,3,17,4.16,-1.27,0.1,55.5,1.59
2007,3,18,2.51,0.28,1.43,70.12,8.31
2007,3,19,4.59,-5.0,0.02,62.75,9.17
2007,3,20,1.73,-0.63,0.02,57.12,10.09
2007,3,21,1.86,4.63,0.76,87.38,8.0
2007,3,22,3.11,2.15,0.01,63.44,4.77
2007,3,23,4.14,6.26,0.04,59.44,2.84
2007,3,24,4.84,9.33,1.34,63.5,3.76
2007,3,25,2.17,12.26,5.73,88.75,5.36
2007,3,26,4.03,10.01,0.01,78.88,5.54
2007,3,27,5.69,5.76,0.07,66.75,7.87
2007,3,28,1.17,4.46,3.91,81.94,10.33
2007,3,29,1.12,4.47,7.04,88.0,6.89
2007,3,30,1.23,0.9,11.25,91.0,8.28
2007,3,31,1.45,1.89,15.12,94.62,6.46
2007,4,1,1.45,1.32,7.12,93.38,6.4
2007,4,2,1.77,-0.32,0.84,81.5,5.68
2007,4,3,1.94,-5.55,7.01,81.44,8.54
2007,4,4,4.32,-7.67,0.07,73.5,9.62
2007,4,5,6.36,-9.26,0.0,74.19,7.37
2007,4,6,6.29,-9.2,0.0,69.69,9.29
2007,4,7,6.24,-7.52,0.0,64.38,7.84
2007,4,8,6.21,-5.85,0.01,68.19,4.12
2007,4,9,6.24,-3.38,0.0,64.19,2.8
2007,4,10,4.19,-0.1,0.21,61.69,7.01
2007,4,11,4.36,0.01,0.45,73.5,5.73
2007,4,12,5.3,1.33,0.0,60.19,3.21
2007,4,13,5.51,2.82,0.0,56.69,4.3
2007,4,14,6.62,4.34,0.0,65.75,4.34
2007,4,15,6.74,6.69,0.0,61.44,2.58
2007,4,16,3.64,8.24,2.16,70.56,6.31
2007,4,17,7.11,6.5,0.05,63.25,4.9
2007,4,18,7.03,6.9,0.0,66.38,4.46
2007,4,19,6.63,8.91,0.06,66.19,6.4
2007,4,20,5.34,13.19,0.74,72.19,7.29
2007,4,21,3.54,14.69,23.02,89.25,5.41
2007,4,22,2.57,11.58,10.54,83.06,4.85
2007,4,23,6.57,9.53,0.0,68.56,5.31
2007,4,24,6.39,9.58,0.0,61.38,2.43
2007,4,25,6.8,10.28,0.0,66.88,2.92
2007,4,26,6.38,12.53,0.0,62.31,2.42
2007,4,27,5.96,13.49,0.05,66.5,5.19
2007,4,28,6.91,14.84,0.0,58.38,4.21
2007,4,29,7.42,14.97,0.0,55.38,6.34
2007,4,30,3.31,10.81,2.81,73.56,4.27
2007,5,1,6.27,9.51,0.0,67.81,7.09
2007,5,2,7.47,9.35,0.0,68.56,5.02
2007,5,3,7.3,12.13,0.0,64.06,7.37
2007,5,4,2.52,11.99,7.58,77.56,8.46
2007,5,5,2.01,12.4,3.65,77.81,10.42
2007,5,6,4.36,13.98,6.12,76.44,11.09
2007,5,7,4.88,15.56,0.33,75.5,4.1
2007,5,8,7.76,17.2,0.0,57.56,2.66
2007,5,9,7.92,18.76,0.0,56.25,3.52
2007,5,10,8.01,16.3,0.0,58.12,6.12
2007,5,11,3.29,11.3,0.85,63.0,3.3
2007,5,12,7.61,13.41,0.1,59.31,4.79
2007,5,13,5.28,17.44,0.06,72.25,6.12
2007,5,14,5.99,18.2,0.14,72.06,6.19
2007,5,15,6.15,11.75,0.09,60.81,6.53
2007,5,16,5.58,9.14,0.1,63.31,5.48
2007,5,17,8.16,13.72,0.0,45.62,5.94
2007,5,18,5.9,18.55,4.47,61.62,6.06
2007,5,19,3.08,13.24,0.22,73.31,6.2
2007,5,20,4.01,9.88,0.29,67.0,7.13
2007,5,21,4.35,16.62,17.3,82.94,6.93
2007,5,22,4.66,20.09,11.16,79.62,8.55
2007,5,23,5.61,18.13,2.6,72.88,6.71
2007,5,24,2.86,9.15,0.53,70.25,5.59
2007,5,25,5.31,10.97,0.87,63.88,3.42
2007,5,26,1.86,9.23,5.0,84.12,7.79
2007,5,27,8.2,10.47,0.02,56.69,5.8
2007,5,28,6.09,17.37,3.98,68.19,7.12
2007,5,29,2.98,20.46,12.58,88.5,6.27
2007,5,30,4.34,18.9,7.52,88.25,4.51
2007,5,31,7.02,16.55,0.21,71.44,4.35
2007,6,1,6.25,18.19,3.78,75.06,4.31
2007,6,2,1.9,14.65,23.46,92.38,4.04
2007,6,3,6.45,17.73,1.04,77.12,5.32
2007,6,4,7.02,15.69,0.16,67.31,6.31
2007,6,5,8.43,12.93,0.0,58.31,2.92
2007,6,6,2.62,14.08,8.0,77.12,7.12
2007,6,7,3.64,17.26,6.83,83.19,8.84
2007,6,8,8.18,14.26,0.0,57.88,7.22
2007,6,9,6.55,18.58,1.11,56.38,4.77
2007,6,10,7.89,20.91,1.77,62.81,3.95
2007,6,11,6.8,22.82,2.32,75.31,6.7
2007,6,12,7.75,24.21,0.03,66.06,6.44
2007,6,13,3.58,20.89,13.16,79.81,3.98
2007,6,14,4.13,21.49,5.36,81.38,3.58
